element,atomic_number,source_recipe_dir,source_filename,source_format,all_source_formats,precision_digits_per_format,library_family,source_name,cfour_name,label_suffix,cfour_label,n_contracted,n_primitives,max_L,contracted_composition,primitive_composition,name_transformation,validation,cfour_file
Cd,48,recipes/Cd/ccECP,Cd.cc-pCV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2751;gaussian:2751;nwchem:2751,ccECP,cc-pCV5Z,cc-pCV5Z-ccECP,-ccECP,Cd:cc-pCV5Z-ccECP,40,244,i,"9s,9p,8d,5f,4g,3h,2i","15s,15p,15d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Cd/Cd.cc-pCV5Z.cfour
Cd,48,recipes/Cd/ccECP,Cd.cc-pCVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1180;gaussian:1180;nwchem:1180,ccECP,cc-pCVDZ,cc-pCVDZ-ccECP,-ccECP,Cd:cc-pCVDZ-ccECP,16,112,f,"5s,5p,4d,2f","14s,14p,14d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Cd/Cd.cc-pCVDZ.cfour
Cd,48,recipes/Cd/ccECP,Cd.cc-pCVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2214;gaussian:2214;nwchem:2214,ccECP,cc-pCVQZ,cc-pCVQZ-ccECP,-ccECP,Cd:cc-pCVQZ-ccECP,32,200,h,"8s,8p,7d,4f,3g,2h","15s,15p,15d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Cd/Cd.cc-pCVQZ.cfour
Cd,48,recipes/Cd/ccECP,Cd.cc-pCVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1693;gaussian:1693;nwchem:1693,ccECP,cc-pCVTZ,cc-pCVTZ-ccECP,-ccECP,Cd:cc-pCVTZ-ccECP,25,157,g,"7s,7p,6d,3f,2g","15s,15p,15d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Cd/Cd.cc-pCVTZ.cfour
Cd,48,recipes/Cd/ccECP,Cd.cc-pV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2674;gaussian:2674;nwchem:2674,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Cd:cc-pV5Z-ccECP,30,234,i,"7s,7p,6d,4f,3g,2h,1i","13s,13p,13d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Cd/Cd.cc-pV5Z.cfour
Cd,48,recipes/Cd/ccECP,Cd.cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1150;gaussian:1150;nwchem:1150,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Cd:cc-pVDZ-ccECP,12,108,f,"4s,4p,3d,1f","13s,13p,13d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Cd/Cd.cc-pVDZ.cfour
Cd,48,recipes/Cd/ccECP,Cd.cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2144;gaussian:2144;nwchem:2144,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Cd:cc-pVQZ-ccECP,23,191,h,"6s,6p,5d,3f,2g,1h","13s,13p,13d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Cd/Cd.cc-pVQZ.cfour
Cd,48,recipes/Cd/ccECP,Cd.cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1632;gaussian:1632;nwchem:1632,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Cd:cc-pVTZ-ccECP,17,149,g,"5s,5p,4d,2f,1g","13s,13p,13d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Cd/Cd.cc-pVTZ.cfour
Ce,58,recipes/Ce/ccECP,Ce.aug-cc-pCVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1467;gaussian:1467;nwchem:1467,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ-ccECP,-ccECP,Ce:aug-cc-pCVDZ-ccECP,25,135,g,"6s,6p,5d,5f,3g","14s,14p,14d,14f,3g",source library name plus declared suffix '-ccECP',PASS,by_element/Ce/Ce.aug-cc-pCVDZ.cfour
Ce,58,recipes/Ce/ccECP,Ce.aug-cc-pCVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2691;gaussian:2691;nwchem:2691,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ-ccECP,-ccECP,Ce:aug-cc-pCVQZ-ccECP,42,240,i,"8s,8p,7d,7f,5g,4h,3i","14s,14p,14d,14f,5g,4h,3i",source library name plus declared suffix '-ccECP',PASS,by_element/Ce/Ce.aug-cc-pCVQZ.cfour
Ce,58,recipes/Ce/ccECP,Ce.aug-cc-pCVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2059;gaussian:2059;nwchem:2059,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ-ccECP,-ccECP,Ce:aug-cc-pCVTZ-ccECP,32,186,h,"7s,7p,6d,6f,4g,2h","14s,14p,14d,14f,4g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Ce/Ce.aug-cc-pCVTZ.cfour
Ce,58,recipes/Ce/ccECP,Ce.aug-cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1434;gaussian:1434;nwchem:1434,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Ce:aug-cc-pVDZ-ccECP,20,130,g,"5s,5p,4d,4f,2g","13s,13p,13d,13f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Ce/Ce.aug-cc-pVDZ.cfour
Ce,58,recipes/Ce/ccECP,Ce.aug-cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2638;gaussian:2638;nwchem:2638,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Ce:aug-cc-pVQZ-ccECP,35,233,i,"7s,7p,6d,6f,4g,3h,2i","13s,13p,13d,13f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Ce/Ce.aug-cc-pVQZ.cfour
Ce,58,recipes/Ce/ccECP,Ce.aug-cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2023;gaussian:2023;nwchem:2023,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Ce:aug-cc-pVTZ-ccECP,27,181,h,"6s,6p,5d,5f,3g,2h","13s,13p,13d,13f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Ce/Ce.aug-cc-pVTZ.cfour
Ce,58,recipes/Ce/ccECP,Ce.cc-pCVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1436;gaussian:1436;nwchem:1436,ccECP,cc-pCVDZ,cc-pCVDZ-ccECP,-ccECP,Ce:cc-pCVDZ-ccECP,20,130,g,"5s,5p,4d,4f,2g","13s,13p,13d,13f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Ce/Ce.cc-pCVDZ.cfour
Ce,58,recipes/Ce/ccECP,Ce.cc-pCVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2647;gaussian:2647;nwchem:2647,ccECP,cc-pCVQZ,cc-pCVQZ-ccECP,-ccECP,Ce:cc-pCVQZ-ccECP,35,233,i,"7s,7p,6d,6f,4g,3h,2i","13s,13p,13d,13f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Ce/Ce.cc-pCVQZ.cfour
Ce,58,recipes/Ce/ccECP,Ce.cc-pCVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2029;gaussian:2029;nwchem:2029,ccECP,cc-pCVTZ,cc-pCVTZ-ccECP,-ccECP,Ce:cc-pCVTZ-ccECP,27,181,h,"6s,6p,5d,5f,3g,2h","13s,13p,13d,13f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Ce/Ce.cc-pCVTZ.cfour
Ce,58,recipes/Ce/ccECP,Ce.cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1403;gaussian:1403;nwchem:1403,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Ce:cc-pVDZ-ccECP,15,125,g,"4s,4p,3d,3f,1g","12s,12p,12d,12f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Ce/Ce.cc-pVDZ.cfour
Ce,58,recipes/Ce/ccECP,Ce.cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:2594;gaussian:2594;nwchem:2594,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Ce:cc-pVQZ-ccECP,28,226,i,"6s,6p,5d,5f,3g,2h,1i","12s,12p,12d,12f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Ce/Ce.cc-pVQZ.cfour
Ce,58,recipes/Ce/ccECP,Ce.cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:1986;gaussian:1986;nwchem:1986,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Ce:cc-pVTZ-ccECP,21,175,h,"5s,5p,4d,4f,2g,1h","12s,12p,12d,12f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Ce/Ce.cc-pVTZ.cfour
Cl,17,recipes/Cl/ccECP,Cl.aug-cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:408;gaussian:408;nwchem:408,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,Cl:aug-cc-pV5Z-ccECP,26,44,h,"6s,6p,5d,4f,3g,2h","15s,15p,5d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Cl/Cl.aug-cc-pV5Z.cfour
Cl,17,recipes/Cl/ccECP,Cl.aug-cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:462;gaussian:462;nwchem:462,ccECP,aug-cc-pV6Z,aug-cc-pV6Z-ccECP,-ccECP,Cl:aug-cc-pV6Z-ccECP,34,52,i,"7s,7p,6d,5f,4g,3h,2i","16s,16p,6d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Cl/Cl.aug-cc-pV6Z.cfour
Cl,17,recipes/Cl/ccECP,Cl.aug-cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:274;gaussian:274;nwchem:274,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Cl:aug-cc-pVDZ-ccECP,8,26,d,"3s,3p,2d","12s,12p,2d",source library name plus declared suffix '-ccECP',PASS,by_element/Cl/Cl.aug-cc-pVDZ.cfour
Cl,17,recipes/Cl/ccECP,Cl.aug-cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:354;gaussian:354;nwchem:354,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Cl:aug-cc-pVQZ-ccECP,19,37,g,"5s,5p,4d,3f,2g","14s,14p,4d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Cl/Cl.aug-cc-pVQZ.cfour
Cl,17,recipes/Cl/ccECP,Cl.aug-cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:311;gaussian:311;nwchem:311,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Cl:aug-cc-pVTZ-ccECP,13,31,f,"4s,4p,3d,2f","13s,13p,3d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Cl/Cl.aug-cc-pVTZ.cfour
Cl,17,recipes/Cl/ccECP,Cl.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:367;gaussian:367;nwchem:367,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Cl:cc-pV5Z-ccECP,20,38,h,"5s,5p,4d,3f,2g,1h","14s,14p,4d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Cl/Cl.cc-pV5Z.cfour
Cl,17,recipes/Cl/ccECP,Cl.cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:416;gaussian:416;nwchem:416,ccECP,cc-pV6Z,cc-pV6Z-ccECP,-ccECP,Cl:cc-pV6Z-ccECP,27,45,i,"6s,6p,5d,4f,3g,2h,1i","15s,15p,5d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Cl/Cl.cc-pV6Z.cfour
Cl,17,recipes/Cl/ccECP,Cl.cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:253;gaussian:253;nwchem:253,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Cl:cc-pVDZ-ccECP,5,23,d,"2s,2p,1d","11s,11p,1d",source library name plus declared suffix '-ccECP',PASS,by_element/Cl/Cl.cc-pVDZ.cfour
Cl,17,recipes/Cl/ccECP,Cl.cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:321;gaussian:321;nwchem:321,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Cl:cc-pVQZ-ccECP,14,32,g,"4s,4p,3d,2f,1g","13s,13p,3d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Cl/Cl.cc-pVQZ.cfour
Cl,17,recipes/Cl/ccECP,Cl.cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:284;gaussian:284;nwchem:284,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Cl:cc-pVTZ-ccECP,9,27,f,"3s,3p,2d,1f","12s,12p,2d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Cl/Cl.cc-pVTZ.cfour
Co,27,recipes/Co/ccECP,Co.aug-cc-pCV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2734;gaussian:2734;nwchem:2734,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z-ccECP,-ccECP,Co:aug-cc-pCV5Z-ccECP,47,241,i,"10s,10p,9d,6f,5g,4h,3i","16s,16p,14d,6f,5g,4h,3i",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.aug-cc-pCV5Z.cfour
Co,27,recipes/Co/ccECP,Co.aug-cc-pCVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1261;gaussian:1261;nwchem:1261,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ-ccECP,-ccECP,Co:aug-cc-pCVDZ-ccECP,23,115,f,"7s,7p,6d,3f","16s,16p,14d,3f",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.aug-cc-pCVDZ.cfour
Co,27,recipes/Co/ccECP,Co.aug-cc-pCVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2238;gaussian:2238;nwchem:2238,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ-ccECP,-ccECP,Co:aug-cc-pCVQZ-ccECP,38,198,h,"9s,9p,8d,5f,4g,3h","16s,16p,14d,5f,4g,3h",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.aug-cc-pCVQZ.cfour
Co,27,recipes/Co/ccECP,Co.aug-cc-pCVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1735;gaussian:1735;nwchem:1735,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ-ccECP,-ccECP,Co:aug-cc-pCVTZ-ccECP,30,156,g,"8s,8p,7d,4f,3g","16s,16p,14d,4f,3g",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.aug-cc-pCVTZ.cfour
Co,27,recipes/Co/ccECP,Co.aug-cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2670;gaussian:2670;nwchem:2670,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,Co:aug-cc-pV5Z-ccECP,37,231,i,"8s,8p,7d,5f,4g,3h,2i","14s,14p,12d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.aug-cc-pV5Z.cfour
Co,27,recipes/Co/ccECP,Co.aug-cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1206;gaussian:1206;nwchem:1206,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Co:aug-cc-pVDZ-ccECP,16,108,f,"5s,5p,4d,2f","14s,14p,12d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.aug-cc-pVDZ.cfour
Co,27,recipes/Co/ccECP,Co.aug-cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2166;gaussian:2166;nwchem:2166,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Co:aug-cc-pVQZ-ccECP,29,189,h,"7s,7p,6d,4f,3g,2h","14s,14p,12d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.aug-cc-pVQZ.cfour
Co,27,recipes/Co/ccECP,Co.aug-cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1674;gaussian:1674;nwchem:1674,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Co:aug-cc-pVTZ-ccECP,22,148,g,"6s,6p,5d,3f,2g","14s,14p,12d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.aug-cc-pVTZ.cfour
Co,27,recipes/Co/ccECP,Co.cc-pCV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2699;gaussian:2699;nwchem:2699,ccECP,cc-pCV5Z,cc-pCV5Z-ccECP,-ccECP,Co:cc-pCV5Z-ccECP,40,234,i,"9s,9p,8d,5f,4g,3h,2i","15s,15p,13d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.cc-pCV5Z.cfour
Co,27,recipes/Co/ccECP,Co.cc-pCVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1245;gaussian:1245;nwchem:1245,ccECP,cc-pCVDZ,cc-pCVDZ-ccECP,-ccECP,Co:cc-pCVDZ-ccECP,19,111,f,"6s,6p,5d,2f","15s,15p,13d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.cc-pCVDZ.cfour
Co,27,recipes/Co/ccECP,Co.cc-pCVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2207;gaussian:2207;nwchem:2207,ccECP,cc-pCVQZ,cc-pCVQZ-ccECP,-ccECP,Co:cc-pCVQZ-ccECP,32,192,h,"8s,8p,7d,4f,3g,2h","15s,15p,13d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.cc-pCVQZ.cfour
Co,27,recipes/Co/ccECP,Co.cc-pCVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1712;gaussian:1712;nwchem:1712,ccECP,cc-pCVTZ,cc-pCVTZ-ccECP,-ccECP,Co:cc-pCVTZ-ccECP,25,151,g,"7s,7p,6d,3f,2g","15s,15p,13d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.cc-pCVTZ.cfour
Co,27,recipes/Co/ccECP,Co.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2635;gaussian:2635;nwchem:2635,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Co:cc-pV5Z-ccECP,30,224,i,"7s,7p,6d,4f,3g,2h,1i","13s,13p,11d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.cc-pV5Z.cfour
Co,27,recipes/Co/ccECP,Co.cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1190;gaussian:1190;nwchem:1190,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Co:cc-pVDZ-ccECP,12,104,f,"4s,4p,3d,1f","13s,13p,11d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.cc-pVDZ.cfour
Co,27,recipes/Co/ccECP,Co.cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2135;gaussian:2135;nwchem:2135,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Co:cc-pVQZ-ccECP,23,183,h,"6s,6p,5d,3f,2g,1h","13s,13p,11d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.cc-pVQZ.cfour
Co,27,recipes/Co/ccECP,Co.cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1651;gaussian:1651;nwchem:1651,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Co:cc-pVTZ-ccECP,17,143,g,"5s,5p,4d,2f,1g","13s,13p,11d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Co/Co.cc-pVTZ.cfour
Cr,24,recipes/Cr/ccECP,Cr.aug-cc-pCV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2730;gaussian:2730;nwchem:2730,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z-ccECP,-ccECP,Cr:aug-cc-pCV5Z-ccECP,47,241,i,"10s,10p,9d,6f,5g,4h,3i","16s,16p,14d,6f,5g,4h,3i",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.aug-cc-pCV5Z.cfour
Cr,24,recipes/Cr/ccECP,Cr.aug-cc-pCVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1253;gaussian:1253;nwchem:1253,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ-ccECP,-ccECP,Cr:aug-cc-pCVDZ-ccECP,23,115,f,"7s,7p,6d,3f","16s,16p,14d,3f",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.aug-cc-pCVDZ.cfour
Cr,24,recipes/Cr/ccECP,Cr.aug-cc-pCVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2233;gaussian:2233;nwchem:2233,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ-ccECP,-ccECP,Cr:aug-cc-pCVQZ-ccECP,38,198,h,"9s,9p,8d,5f,4g,3h","16s,16p,14d,5f,4g,3h",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.aug-cc-pCVQZ.cfour
Cr,24,recipes/Cr/ccECP,Cr.aug-cc-pCVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1731;gaussian:1731;nwchem:1731,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ-ccECP,-ccECP,Cr:aug-cc-pCVTZ-ccECP,30,156,g,"8s,8p,7d,4f,3g","16s,16p,14d,4f,3g",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.aug-cc-pCVTZ.cfour
Cr,24,recipes/Cr/ccECP,Cr.aug-cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2660;gaussian:2660;nwchem:2660,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,Cr:aug-cc-pV5Z-ccECP,37,231,i,"8s,8p,7d,5f,4g,3h,2i","14s,14p,12d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.aug-cc-pV5Z.cfour
Cr,24,recipes/Cr/ccECP,Cr.aug-cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1200;gaussian:1200;nwchem:1200,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Cr:aug-cc-pVDZ-ccECP,16,108,f,"5s,5p,4d,2f","14s,14p,12d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.aug-cc-pVDZ.cfour
Cr,24,recipes/Cr/ccECP,Cr.aug-cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2162;gaussian:2162;nwchem:2162,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Cr:aug-cc-pVQZ-ccECP,29,189,h,"7s,7p,6d,4f,3g,2h","14s,14p,12d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.aug-cc-pVQZ.cfour
Cr,24,recipes/Cr/ccECP,Cr.aug-cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1668;gaussian:1668;nwchem:1668,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Cr:aug-cc-pVTZ-ccECP,22,148,g,"6s,6p,5d,3f,2g","14s,14p,12d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.aug-cc-pVTZ.cfour
Cr,24,recipes/Cr/ccECP,Cr.cc-pCV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2695;gaussian:2695;nwchem:2695,ccECP,cc-pCV5Z,cc-pCV5Z-ccECP,-ccECP,Cr:cc-pCV5Z-ccECP,40,234,i,"9s,9p,8d,5f,4g,3h,2i","15s,15p,13d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.cc-pCV5Z.cfour
Cr,24,recipes/Cr/ccECP,Cr.cc-pCVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1238;gaussian:1238;nwchem:1238,ccECP,cc-pCVDZ,cc-pCVDZ-ccECP,-ccECP,Cr:cc-pCVDZ-ccECP,19,111,f,"6s,6p,5d,2f","15s,15p,13d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.cc-pCVDZ.cfour
Cr,24,recipes/Cr/ccECP,Cr.cc-pCVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2203;gaussian:2203;nwchem:2203,ccECP,cc-pCVQZ,cc-pCVQZ-ccECP,-ccECP,Cr:cc-pCVQZ-ccECP,32,192,h,"8s,8p,7d,4f,3g,2h","15s,15p,13d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.cc-pCVQZ.cfour
Cr,24,recipes/Cr/ccECP,Cr.cc-pCVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1708;gaussian:1708;nwchem:1708,ccECP,cc-pCVTZ,cc-pCVTZ-ccECP,-ccECP,Cr:cc-pCVTZ-ccECP,25,151,g,"7s,7p,6d,3f,2g","15s,15p,13d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.cc-pCVTZ.cfour
Cr,24,recipes/Cr/ccECP,Cr.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2625;gaussian:2625;nwchem:2625,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Cr:cc-pV5Z-ccECP,30,224,i,"7s,7p,6d,4f,3g,2h,1i","13s,13p,11d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.cc-pV5Z.cfour
Cr,24,recipes/Cr/ccECP,Cr.cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:1185;gaussian:1185;nwchem:1185,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Cr:cc-pVDZ-ccECP,12,104,f,"4s,4p,3d,1f","13s,13p,11d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.cc-pVDZ.cfour
Cr,24,recipes/Cr/ccECP,Cr.cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:2132;gaussian:2132;nwchem:2132,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Cr:cc-pVQZ-ccECP,23,183,h,"6s,6p,5d,3f,2g,1h","13s,13p,11d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Cr/Cr.cc-pVQZ.cfour
