element,atomic_number,source_recipe_dir,source_filename,source_format,source_origin,library_family,orbital_basis,source_name,cfour_name,ri_infix,label_suffix,cfour_label,n_functions,n_primitives,max_L,composition,uncontracted,name_transformation,cfour_file
Sn,50,recipes/Sn/ccECP,Sn.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,Sn:cc-pVQZ-RI-ccECP,50,50,i,s13 p11 d10 f5 g4 h4 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Sn/Sn.cc-pVQZ-RI.cfour
Sn,50,recipes/Sn/ccECP,Sn.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,Sn:cc-pVTZ-RI-ccECP,36,36,h,s11 p9 d8 f3 g3 h2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Sn/Sn.cc-pVTZ-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.aug-cc-pCV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z,aug-cc-pCV5Z-RI-ccECP,-RI,-ccECP,Ta:aug-cc-pCV5Z-RI-ccECP,91,91,k,s17 p15 d14 f14 g13 h7 i6 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.aug-cc-pCV5Z-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.aug-cc-pCVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ,aug-cc-pCVDZ-RI-ccECP,-RI,-ccECP,Ta:aug-cc-pCVDZ-RI-ccECP,72,72,h,s16 p14 d13 f12 g12 h5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.aug-cc-pCVDZ-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.aug-cc-pCVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ,aug-cc-pCVQZ-RI-ccECP,-RI,-ccECP,Ta:aug-cc-pCVQZ-RI-ccECP,85,85,k,s16 p14 d13 f13 g13 h7 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.aug-cc-pCVQZ-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.aug-cc-pCVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ,aug-cc-pCVTZ-RI-ccECP,-RI,-ccECP,Ta:aug-cc-pCVTZ-RI-ccECP,79,79,i,s16 p14 d13 f13 g13 h6 i4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.aug-cc-pCVTZ-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.aug-cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV5Z,aug-cc-pV5Z,aug-cc-pV5Z-RI-ccECP,-RI,-ccECP,Ta:aug-cc-pV5Z-RI-ccECP,79,79,k,s15 p13 d12 f12 g12 h6 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.aug-cc-pV5Z-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,Ta:aug-cc-pVDZ-RI-ccECP,61,61,h,s14 p12 d11 f10 g10 h4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.aug-cc-pVDZ-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.aug-cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVQZ,aug-cc-pVQZ,aug-cc-pVQZ-RI-ccECP,-RI,-ccECP,Ta:aug-cc-pVQZ-RI-ccECP,74,74,k,s14 p12 d12 f11 g11 h6 i4 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.aug-cc-pVQZ-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.aug-cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVTZ,aug-cc-pVTZ,aug-cc-pVTZ-RI-ccECP,-RI,-ccECP,Ta:aug-cc-pVTZ-RI-ccECP,68,68,i,s14 p12 d11 f11 g11 h5 i4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.aug-cc-pVTZ-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pCV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCV5Z,cc-pCV5Z,cc-pCV5Z-RI-ccECP,-RI,-ccECP,Ta:cc-pCV5Z-RI-ccECP,81,81,k,s15 p14 d13 f12 g12 h6 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.cc-pCV5Z-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pCVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVDZ,cc-pCVDZ,cc-pCVDZ-RI-ccECP,-RI,-ccECP,Ta:cc-pCVDZ-RI-ccECP,62,62,h,s14 p12 d11 f11 g10 h4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.cc-pCVDZ-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pCVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVQZ,cc-pCVQZ,cc-pCVQZ-RI-ccECP,-RI,-ccECP,Ta:cc-pCVQZ-RI-ccECP,74,74,k,s14 p12 d12 f12 g11 h5 i4 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.cc-pCVQZ-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pCVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVTZ,cc-pCVTZ,cc-pCVTZ-RI-ccECP,-RI,-ccECP,Ta:cc-pCVTZ-RI-ccECP,67,67,i,s14 p12 d11 f11 g11 h5 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.cc-pCVTZ-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV5Z,cc-pV5Z,cc-pV5Z-RI-ccECP,-RI,-ccECP,Ta:cc-pV5Z-RI-ccECP,67,67,k,s13 p11 d11 f10 g10 h5 i4 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.cc-pV5Z-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVDZ,cc-pVDZ,cc-pVDZ-RI-ccECP,-RI,-ccECP,Ta:cc-pVDZ-RI-ccECP,51,51,h,s12 p10 d9 f9 g9 h2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.cc-pVDZ-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,Ta:cc-pVQZ-RI-ccECP,64,64,k,s13 p11 d10 f10 g10 h4 i3 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.cc-pVQZ-RI.cfour
Ta,73,recipes/Ta/ccECP,Ta.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,Ta:cc-pVTZ-RI-ccECP,56,56,i,s12 p10 d9 f9 g9 h4 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ta/Ta.cc-pVTZ-RI.cfour
Tb,65,recipes/Tb/ccECP,Tb.aug-cc-pCVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ,aug-cc-pCVDZ-RI-ccECP,-RI,-ccECP,Tb:aug-cc-pCVDZ-RI-ccECP,109,109,i,s17 p17 d16 f16 g16 h14 i13,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Tb/Tb.aug-cc-pCVDZ-RI.cfour
Tb,65,recipes/Tb/ccECP,Tb.aug-cc-pCVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ,aug-cc-pCVQZ-RI-ccECP,-RI,-ccECP,Tb:aug-cc-pCVQZ-RI-ccECP,115,115,k,s17 p17 d16 f16 g16 h14 i13 k6,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Tb/Tb.aug-cc-pCVQZ-RI.cfour
Tb,65,recipes/Tb/ccECP,Tb.aug-cc-pCVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ,aug-cc-pCVTZ-RI-ccECP,-RI,-ccECP,Tb:aug-cc-pCVTZ-RI-ccECP,113,113,k,s17 p17 d16 f16 g15 h14 i13 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Tb/Tb.aug-cc-pCVTZ-RI.cfour
Tb,65,recipes/Tb/ccECP,Tb.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,Tb:aug-cc-pVDZ-RI-ccECP,99,99,i,s17 p15 d14 f14 g14 h13 i12,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Tb/Tb.aug-cc-pVDZ-RI.cfour
Tb,65,recipes/Tb/ccECP,Tb.aug-cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVQZ,aug-cc-pVQZ,aug-cc-pVQZ-RI-ccECP,-RI,-ccECP,Tb:aug-cc-pVQZ-RI-ccECP,111,111,k,s17 p16 d15 f15 g15 h14 i13 k6,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Tb/Tb.aug-cc-pVQZ-RI.cfour
Tb,65,recipes/Tb/ccECP,Tb.aug-cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVTZ,aug-cc-pVTZ,aug-cc-pVTZ-RI-ccECP,-RI,-ccECP,Tb:aug-cc-pVTZ-RI-ccECP,109,109,k,s17 p16 d15 f15 g15 h13 i13 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Tb/Tb.aug-cc-pVTZ-RI.cfour
Tb,65,recipes/Tb/ccECP,Tb.cc-pCVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVDZ,cc-pCVDZ,cc-pCVDZ-RI-ccECP,-RI,-ccECP,Tb:cc-pCVDZ-RI-ccECP,98,98,i,s16 p15 d14 f14 g14 h13 i12,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Tb/Tb.cc-pCVDZ-RI.cfour
Tb,65,recipes/Tb/ccECP,Tb.cc-pCVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVQZ,cc-pCVQZ,cc-pCVQZ-RI-ccECP,-RI,-ccECP,Tb:cc-pCVQZ-RI-ccECP,103,103,k,s16 p15 d14 f14 g14 h13 i12 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Tb/Tb.cc-pCVQZ-RI.cfour
Tb,65,recipes/Tb/ccECP,Tb.cc-pCVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVTZ,cc-pCVTZ,cc-pCVTZ-RI-ccECP,-RI,-ccECP,Tb:cc-pCVTZ-RI-ccECP,102,102,k,s16 p15 d14 f14 g14 h13 i12 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Tb/Tb.cc-pCVTZ-RI.cfour
Tb,65,recipes/Tb/ccECP,Tb.cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVDZ,cc-pVDZ,cc-pVDZ-RI-ccECP,-RI,-ccECP,Tb:cc-pVDZ-RI-ccECP,88,88,i,s15 p14 d13 f13 g12 h11 i10,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Tb/Tb.cc-pVDZ-RI.cfour
Tb,65,recipes/Tb/ccECP,Tb.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,Tb:cc-pVQZ-RI-ccECP,100,100,k,s16 p15 d14 f14 g14 h12 i11 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Tb/Tb.cc-pVQZ-RI.cfour
Tb,65,recipes/Tb/ccECP,Tb.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,Tb:cc-pVTZ-RI-ccECP,98,98,k,s16 p15 d14 f14 g13 h12 i11 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Tb/Tb.cc-pVTZ-RI.cfour
Te,52,recipes/Te/ccECP,Te.aug-cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV5Z,aug-cc-pV5Z,aug-cc-pV5Z-RI-ccECP,-RI,-ccECP,Te:aug-cc-pV5Z-RI-ccECP,57,57,k,s13 p11 d10 f6 g5 h5 i4 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Te/Te.aug-cc-pV5Z-RI.cfour
Te,52,recipes/Te/ccECP,Te.aug-cc-pV6Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV6Z,aug-cc-pV6Z,aug-cc-pV6Z-RI-ccECP,-RI,-ccECP,Te:aug-cc-pV6Z-RI-ccECP,62,62,k,s14 p12 d11 f6 g6 h5 i4 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Te/Te.aug-cc-pV6Z-RI.cfour
Te,52,recipes/Te/ccECP,Te.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,Te:aug-cc-pVDZ-RI-ccECP,33,33,g,s11 p9 d7 f3 g3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Te/Te.aug-cc-pVDZ-RI.cfour
Te,52,recipes/Te/ccECP,Te.aug-cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVQZ,aug-cc-pVQZ,aug-cc-pVQZ-RI-ccECP,-RI,-ccECP,Te:aug-cc-pVQZ-RI-ccECP,50,50,i,s12 p11 d10 f5 g5 h4 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Te/Te.aug-cc-pVQZ-RI.cfour
Te,52,recipes/Te/ccECP,Te.aug-cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVTZ,aug-cc-pVTZ,aug-cc-pVTZ-RI-ccECP,-RI,-ccECP,Te:aug-cc-pVTZ-RI-ccECP,39,39,h,s11 p9 d8 f4 g4 h3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Te/Te.aug-cc-pVTZ-RI.cfour
Te,52,recipes/Te/ccECP,Te.cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV5Z,cc-pV5Z,cc-pV5Z-RI-ccECP,-RI,-ccECP,Te:cc-pV5Z-RI-ccECP,52,52,k,s12 p11 d10 f5 g4 h4 i3 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Te/Te.cc-pV5Z-RI.cfour
Te,52,recipes/Te/ccECP,Te.cc-pV6Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV6Z,cc-pV6Z,cc-pV6Z-RI-ccECP,-RI,-ccECP,Te:cc-pV6Z-RI-ccECP,54,54,k,s13 p11 d10 f5 g5 h4 i3 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Te/Te.cc-pV6Z-RI.cfour
Te,52,recipes/Te/ccECP,Te.cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVDZ,cc-pVDZ,cc-pVDZ-RI-ccECP,-RI,-ccECP,Te:cc-pVDZ-RI-ccECP,28,28,g,s10 p8 d7 f2 g1,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Te/Te.cc-pVDZ-RI.cfour
Te,52,recipes/Te/ccECP,Te.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,Te:cc-pVQZ-RI-ccECP,45,45,i,s12 p10 d9 f4 g4 h3 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Te/Te.cc-pVQZ-RI.cfour
Te,52,recipes/Te/ccECP,Te.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,Te:cc-pVTZ-RI-ccECP,36,36,h,s11 p9 d8 f3 g3 h2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Te/Te.cc-pVTZ-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pCV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z,aug-cc-pCV5Z-RI-ccECP,-RI,-ccECP,Ti:aug-cc-pCV5Z-RI-ccECP,91,91,k,s17 p15 d14 f14 g13 h7 i6 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.aug-cc-pCV5Z-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pCVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ,aug-cc-pCVDZ-RI-ccECP,-RI,-ccECP,Ti:aug-cc-pCVDZ-RI-ccECP,80,80,h,s17 p15 d14 f14 g14 h6,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.aug-cc-pCVDZ-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pCVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ,aug-cc-pCVQZ-RI-ccECP,-RI,-ccECP,Ti:aug-cc-pCVQZ-RI-ccECP,90,90,k,s17 p15 d14 f14 g13 h7 i5 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.aug-cc-pCVQZ-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pCVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ,aug-cc-pCVTZ-RI-ccECP,-RI,-ccECP,Ti:aug-cc-pCVTZ-RI-ccECP,86,86,i,s17 p15 d14 f14 g14 h7 i5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.aug-cc-pCVTZ-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV5Z,aug-cc-pV5Z,aug-cc-pV5Z-RI-ccECP,-RI,-ccECP,Ti:aug-cc-pV5Z-RI-ccECP,89,89,k,s17 p15 d14 f13 g13 h7 i5 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.aug-cc-pV5Z-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,Ti:aug-cc-pVDZ-RI-ccECP,62,62,h,s14 p12 d11 f11 g10 h4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.aug-cc-pVDZ-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVQZ,aug-cc-pVQZ,aug-cc-pVQZ-RI-ccECP,-RI,-ccECP,Ti:aug-cc-pVQZ-RI-ccECP,84,84,k,s16 p14 d13 f13 g12 h7 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.aug-cc-pVQZ-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.aug-cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVTZ,aug-cc-pVTZ,aug-cc-pVTZ-RI-ccECP,-RI,-ccECP,Ti:aug-cc-pVTZ-RI-ccECP,73,73,i,s15 p13 d12 f12 g11 h6 i4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.aug-cc-pVTZ-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pCV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCV5Z,cc-pCV5Z,cc-pCV5Z-RI-ccECP,-RI,-ccECP,Ti:cc-pCV5Z-RI-ccECP,82,82,k,s16 p14 d13 f12 g12 h6 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.cc-pCV5Z-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pCVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVDZ,cc-pCVDZ,cc-pCVDZ-RI-ccECP,-RI,-ccECP,Ti:cc-pCVDZ-RI-ccECP,73,73,h,s16 p14 d13 f13 g12 h5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.cc-pCVDZ-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pCVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVQZ,cc-pCVQZ,cc-pCVQZ-RI-ccECP,-RI,-ccECP,Ti:cc-pCVQZ-RI-ccECP,81,81,k,s16 p14 d13 f12 g12 h6 i4 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.cc-pCVQZ-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pCVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pCVTZ,cc-pCVTZ,cc-pCVTZ-RI-ccECP,-RI,-ccECP,Ti:cc-pCVTZ-RI-ccECP,78,78,i,s16 p14 d13 f13 g13 h5 i4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.cc-pCVTZ-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV5Z,cc-pV5Z,cc-pV5Z-RI-ccECP,-RI,-ccECP,Ti:cc-pV5Z-RI-ccECP,78,78,k,s15 p13 d12 f12 g12 h6 i4 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.cc-pV5Z-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVDZ,cc-pVDZ,cc-pVDZ-RI-ccECP,-RI,-ccECP,Ti:cc-pVDZ-RI-ccECP,55,55,h,s13 p11 d10 f10 g9 h2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.cc-pVDZ-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,Ti:cc-pVQZ-RI-ccECP,74,74,k,s15 p13 d12 f11 g11 h5 i4 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.cc-pVQZ-RI.cfour
Ti,22,recipes/Ti/ccECP,Ti.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,Ti:cc-pVTZ-RI-ccECP,64,64,i,s14 p12 d11 f10 g10 h4 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ti/Ti.cc-pVTZ-RI.cfour
V,23,recipes/V/ccECP,V.aug-cc-pCV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z,aug-cc-pCV5Z-RI-ccECP,-RI,-ccECP,V:aug-cc-pCV5Z-RI-ccECP,89,89,k,s17 p15 d14 f13 g13 h7 i5 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/V/V.aug-cc-pCV5Z-RI.cfour
V,23,recipes/V/ccECP,V.aug-cc-pCVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ,aug-cc-pCVDZ-RI-ccECP,-RI,-ccECP,V:aug-cc-pCVDZ-RI-ccECP,73,73,h,s16 p14 d13 f13 g12 h5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/V/V.aug-cc-pCVDZ-RI.cfour
V,23,recipes/V/ccECP,V.aug-cc-pCVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ,aug-cc-pCVQZ-RI-ccECP,-RI,-ccECP,V:aug-cc-pCVQZ-RI-ccECP,88,88,k,s17 p15 d14 f13 g13 h7 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/V/V.aug-cc-pCVQZ-RI.cfour
V,23,recipes/V/ccECP,V.aug-cc-pCVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ,aug-cc-pCVTZ-RI-ccECP,-RI,-ccECP,V:aug-cc-pCVTZ-RI-ccECP,82,82,i,s17 p15 d14 f13 g12 h6 i5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/V/V.aug-cc-pCVTZ-RI.cfour
V,23,recipes/V/ccECP,V.aug-cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV5Z,aug-cc-pV5Z,aug-cc-pV5Z-RI-ccECP,-RI,-ccECP,V:aug-cc-pV5Z-RI-ccECP,89,89,k,s17 p15 d14 f13 g13 h7 i5 k5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/V/V.aug-cc-pV5Z-RI.cfour
V,23,recipes/V/ccECP,V.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,V:aug-cc-pVDZ-RI-ccECP,62,62,h,s14 p12 d11 f11 g10 h4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/V/V.aug-cc-pVDZ-RI.cfour
